"id","created_at","updated_at","season_id","circuit_id","round","name","date","fp1_date","fp2_date","fp3_date","qualifying_date","sprint_date","wiki_url"
284,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,43,4,"United States Grand Prix West","1977-04-03 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West"
285,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,45,5,"Spanish Grand Prix","1977-05-08 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix"
286,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,6,6,"Monaco Grand Prix","1977-05-22 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix"
287,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,40,7,"Belgian Grand Prix","1977-06-05 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix"
288,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,47,8,"Swedish Grand Prix","1977-06-19 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix"
289,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,41,9,"French Grand Prix","1977-07-03 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_French_Grand_Prix"
290,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,9,10,"British Grand Prix","1977-07-16 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_British_Grand_Prix"
291,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,10,11,"German Grand Prix","1977-07-31 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_German_Grand_Prix"
292,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,70,12,"Austrian Grand Prix","1977-08-14 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix"
293,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,39,13,"Dutch Grand Prix","1977-08-28 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix"
294,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,14,14,"Italian Grand Prix","1977-09-11 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix"
295,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,46,15,"United States Grand Prix","1977-10-02 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix"
296,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,48,16,"Canadian Grand Prix","1977-10-09 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix"
297,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",28,16,17,"Japanese Grand Prix","1977-10-23 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix"
298,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,25,1,"Argentine Grand Prix","1978-01-15 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Argentine_Grand_Prix"
299,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,36,2,"Brazilian Grand Prix","1978-01-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix"
300,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,30,3,"South African Grand Prix","1978-03-04 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix"
301,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,43,4,"United States Grand Prix West","1978-04-02 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix_West"
302,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,6,5,"Monaco Grand Prix","1978-05-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix"
303,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,40,6,"Belgian Grand Prix","1978-05-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix"
304,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,45,7,"Spanish Grand Prix","1978-06-04 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix"
305,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,47,8,"Swedish Grand Prix","1978-06-17 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix"
306,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,34,9,"French Grand Prix","1978-07-02 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_French_Grand_Prix"
307,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,38,10,"British Grand Prix","1978-07-16 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_British_Grand_Prix"
308,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,10,11,"German Grand Prix","1978-07-30 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_German_Grand_Prix"
309,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,70,12,"Austrian Grand Prix","1978-08-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix"
310,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,39,13,"Dutch Grand Prix","1978-08-27 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix"
311,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,14,14,"Italian Grand Prix","1978-09-10 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix"
312,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,46,15,"United States Grand Prix","1978-10-01 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix"
313,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",29,7,16,"Canadian Grand Prix","1978-10-08 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix"
314,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,25,1,"Argentine Grand Prix","1979-01-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix"
315,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,18,2,"Brazilian Grand Prix","1979-02-04 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix"
316,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,30,3,"South African Grand Prix","1979-03-03 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix"
317,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,43,4,"United States Grand Prix West","1979-04-08 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West"
318,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,45,5,"Spanish Grand Prix","1979-04-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix"
319,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,40,6,"Belgian Grand Prix","1979-05-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix"
320,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,6,7,"Monaco Grand Prix","1979-05-27 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix"
321,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,41,8,"French Grand Prix","1979-07-01 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_French_Grand_Prix"
322,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,9,9,"British Grand Prix","1979-07-14 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_British_Grand_Prix"
323,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,10,10,"German Grand Prix","1979-07-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_German_Grand_Prix"
324,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,70,11,"Austrian Grand Prix","1979-08-12 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix"
325,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,39,12,"Dutch Grand Prix","1979-08-26 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix"
326,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,14,13,"Italian Grand Prix","1979-09-09 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix"
327,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,7,14,"Canadian Grand Prix","1979-09-30 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix"
328,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",30,46,15,"United States Grand Prix","1979-10-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix"
329,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,25,1,"Argentine Grand Prix","1980-01-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix"
330,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,18,2,"Brazilian Grand Prix","1980-01-27 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix"
331,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,30,3,"South African Grand Prix","1980-03-01 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix"
332,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,43,4,"United States Grand Prix West","1980-03-30 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West"
333,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,40,5,"Belgian Grand Prix","1980-05-04 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix"
334,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,6,6,"Monaco Grand Prix","1980-05-18 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix"
335,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,34,7,"French Grand Prix","1980-06-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_French_Grand_Prix"
336,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,38,8,"British Grand Prix","1980-07-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_British_Grand_Prix"
337,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,10,9,"German Grand Prix","1980-08-10 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_German_Grand_Prix"
338,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,70,10,"Austrian Grand Prix","1980-08-17 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix"
339,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,39,11,"Dutch Grand Prix","1980-08-31 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix"
340,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,21,12,"Italian Grand Prix","1980-09-14 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix"
341,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,7,13,"Canadian Grand Prix","1980-09-28 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix"
342,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",31,46,14,"United States Grand Prix","1980-10-05 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix"
343,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,43,1,"United States Grand Prix West","1981-03-15 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West"
344,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,36,2,"Brazilian Grand Prix","1981-03-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix"
345,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,25,3,"Argentine Grand Prix","1981-04-12 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix"
346,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,21,4,"San Marino Grand Prix","1981-05-03 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix"
347,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,40,5,"Belgian Grand Prix","1981-05-17 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix"
348,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,6,6,"Monaco Grand Prix","1981-05-31 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix"
349,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,45,7,"Spanish Grand Prix","1981-06-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix"
350,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,41,8,"French Grand Prix","1981-07-05 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_French_Grand_Prix"
351,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,9,9,"British Grand Prix","1981-07-18 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_British_Grand_Prix"
352,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,10,10,"German Grand Prix","1981-08-02 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_German_Grand_Prix"
353,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,70,11,"Austrian Grand Prix","1981-08-16 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix"
354,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,39,12,"Dutch Grand Prix","1981-08-30 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix"
355,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,14,13,"Italian Grand Prix","1981-09-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix"
356,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,7,14,"Canadian Grand Prix","1981-09-27 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix"
357,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",32,44,15,"Caesars Palace Grand Prix","1981-10-17 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix"
358,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,30,1,"South African Grand Prix","1982-01-23 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix"
359,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,36,2,"Brazilian Grand Prix","1982-03-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix"
360,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,43,3,"United States Grand Prix West","1982-04-04 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West"
361,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,21,4,"San Marino Grand Prix","1982-04-25 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix"
362,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,40,5,"Belgian Grand Prix","1982-05-09 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix"
363,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,6,6,"Monaco Grand Prix","1982-05-23 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix"
364,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,37,7,"Detroit Grand Prix","1982-06-06 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix"
365,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,7,8,"Canadian Grand Prix","1982-06-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix"
366,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,39,9,"Dutch Grand Prix","1982-07-03 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix"
367,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,38,10,"British Grand Prix","1982-07-18 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_British_Grand_Prix"
368,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,34,11,"French Grand Prix","1982-07-25 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_French_Grand_Prix"
369,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,10,12,"German Grand Prix","1982-08-08 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_German_Grand_Prix"
370,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,70,13,"Austrian Grand Prix","1982-08-15 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix"
371,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,41,14,"Swiss Grand Prix","1982-08-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix"
372,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,14,15,"Italian Grand Prix","1982-09-12 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix"
373,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",33,44,16,"Caesars Palace Grand Prix","1982-09-25 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix"
374,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,36,1,"Brazilian Grand Prix","1983-03-13 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix"
375,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,43,2,"United States Grand Prix West","1983-03-27 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West"
376,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,34,3,"French Grand Prix","1983-04-17 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_French_Grand_Prix"
377,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,21,4,"San Marino Grand Prix","1983-05-01 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix"
378,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,6,5,"Monaco Grand Prix","1983-05-15 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix"
379,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,13,6,"Belgian Grand Prix","1983-05-22 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix"
380,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,37,7,"Detroit Grand Prix","1983-06-05 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix"
381,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,7,8,"Canadian Grand Prix","1983-06-12 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix"
382,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,9,9,"British Grand Prix","1983-07-16 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_British_Grand_Prix"
383,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,10,10,"German Grand Prix","1983-08-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_German_Grand_Prix"
384,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,70,11,"Austrian Grand Prix","1983-08-14 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix"
385,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,39,12,"Dutch Grand Prix","1983-08-28 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix"
386,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,14,13,"Italian Grand Prix","1983-09-11 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix"
387,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,38,14,"European Grand Prix","1983-09-25 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_European_Grand_Prix"
388,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",34,30,15,"South African Grand Prix","1983-10-15 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix"
389,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,36,1,"Brazilian Grand Prix","1984-03-25 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix"
390,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,30,2,"South African Grand Prix","1984-04-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix"
391,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,40,3,"Belgian Grand Prix","1984-04-29 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix"
392,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,21,4,"San Marino Grand Prix","1984-05-06 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix"
393,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,41,5,"French Grand Prix","1984-05-20 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_French_Grand_Prix"
394,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,6,6,"Monaco Grand Prix","1984-06-03 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix"
395,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,7,7,"Canadian Grand Prix","1984-06-17 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix"
396,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,37,8,"Detroit Grand Prix","1984-06-24 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix"
397,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,42,9,"Dallas Grand Prix","1984-07-08 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix"
398,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,38,10,"British Grand Prix","1984-07-22 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_British_Grand_Prix"
399,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,10,11,"German Grand Prix","1984-08-05 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_German_Grand_Prix"
400,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,70,12,"Austrian Grand Prix","1984-08-19 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix"
401,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,39,13,"Dutch Grand Prix","1984-08-26 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix"
402,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,14,14,"Italian Grand Prix","1984-09-09 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix"
403,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,20,15,"European Grand Prix","1984-10-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_European_Grand_Prix"
404,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",35,27,16,"Portuguese Grand Prix","1984-10-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix"
405,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,36,1,"Brazilian Grand Prix","1985-04-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix"
406,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,27,2,"Portuguese Grand Prix","1985-04-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix"
407,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,21,3,"San Marino Grand Prix","1985-05-05 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix"
408,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,6,4,"Monaco Grand Prix","1985-05-19 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix"
409,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,7,5,"Canadian Grand Prix","1985-06-16 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix"
410,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,37,6,"Detroit Grand Prix","1985-06-23 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix"
411,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,34,7,"French Grand Prix","1985-07-07 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_French_Grand_Prix"
412,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,9,8,"British Grand Prix","1985-07-21 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_British_Grand_Prix"
413,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,20,9,"German Grand Prix","1985-08-04 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_German_Grand_Prix"
414,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,70,10,"Austrian Grand Prix","1985-08-18 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix"
415,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,39,11,"Dutch Grand Prix","1985-08-25 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix"
416,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,14,12,"Italian Grand Prix","1985-09-08 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix"
417,"2023-10-20 01:08:57.778882","2023-10-20 01:08:57.778882",36,13,13,"Belgian Grand Prix","1985-09-15 00:00:00",,,,,,"http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix"
